url,source,is_keeper,repo,owner,org
https://github.com/NUKnightLab/Picture-Story,github,False,Picture-Story,NUKnightLab,NUKnightLab
https://github.com/NUKnightLab/VRJournFieldGuide,github,False,VRJournFieldGuide,NUKnightLab,NUKnightLab
https://github.com/NUKnightLab/learncms,github,False,learncms,NUKnightLab,NUKnightLab
https://github.com/NUKnightLab/timeline-addon,github,False,timeline-addon,NUKnightLab,NUKnightLab
https://github.com/NUKnightLab/openlab.knightlab.com,github,False,openlab.knightlab.com,NUKnightLab,NUKnightLab
https://github.com/NUKnightLab/blueline,github,False,blueline,NUKnightLab,NUKnightLab
https://github.com/NUKnightLab/device-lab-runbook,github,False,device-lab-runbook,NUKnightLab,NUKnightLab
https://github.com/NUKnightLab/learn-prototype,github,False,learn-prototype,NUKnightLab,NUKnightLab
https://github.com/NUKnightLab/scenevr-author,github,False,scenevr-author,NUKnightLab,NUKnightLab
https://github.com/NUKnightLab/Class-2016F-SEEC,github,False,Class-2016F-SEEC,NUKnightLab,NUKnightLab
https://github.com/newslynx/newslynx.org,github,False,newslynx.org,newslynx,newslynx
https://github.com/newslynx/docs,github,False,docs,newslynx,newslynx
https://github.com/newsappsio/flying-doge,github,False,flying-doge,newsappsio,newsappsio
https://github.com/newsappsio/newsappsio.github.io,github,False,newsappsio.github.io,newsappsio,newsappsio
https://github.com/meedan/pender,github,False,pender,meedan,meedan
https://github.com/meedan/meedan.com,github,False,meedan.com,meedan,meedan
https://github.com/meedan/vframe,github,False,vframe,meedan,meedan
https://github.com/meedan/bridge-reader,github,False,bridge-reader,meedan,meedan
https://github.com/kiln/carbonmap.org,github,False,carbonmap.org,kiln,kiln
https://github.com/kiln/flourish-api-demo-csv,github,False,flourish-api-demo-csv,kiln,kiln
https://github.com/kiln/generative-office-warming,github,False,generative-office-warming,kiln,kiln
https://github.com/jplusplus/noda2018-pandas-workshop,github,False,noda2018-pandas-workshop,jplusplus,jplusplus
https://github.com/jplusplus/ep-corrected-votes,github,False,ep-corrected-votes,jplusplus,jplusplus
https://github.com/jplusplus/bb,github,False,bb,jplusplus,jplusplus
https://github.com/jplusplus/rts-parlometre-generator,github,False,rts-parlometre-generator,jplusplus,jplusplus
https://github.com/jplusplus/themigrantsfiles.com,github,False,themigrantsfiles.com,jplusplus,jplusplus
https://github.com/jplusplus/socialstyrelsen-scraper,github,False,socialstyrelsen-scraper,jplusplus,jplusplus
https://github.com/jplusplus/land-quiz,github,False,land-quiz,jplusplus,jplusplus
https://github.com/jplusplus/viltolyckor_scraper,github,False,viltolyckor_scraper,jplusplus,jplusplus
https://github.com/jplusplus/redirect.themigrantsfiles.com,github,False,redirect.themigrantsfiles.com,jplusplus,jplusplus
https://github.com/jplusplus/random-topic,github,False,random-topic,jplusplus,jplusplus
https://github.com/jplusplus/CrawlerToolkit,github,False,CrawlerToolkit,jplusplus,jplusplus
https://github.com/ireapps/cfj-2018,github,False,cfj-2018,ireapps,ireapps
https://github.com/ireapps/teaching-guide-intro-to-pandas,github,False,teaching-guide-intro-to-pandas,ireapps,ireapps
https://github.com/ireapps/cfj-2017,github,False,cfj-2017,ireapps,ireapps
https://github.com/ireapps/teaching-guide-python-101,github,False,teaching-guide-python-101,ireapps,ireapps
https://github.com/ireapps/teaching-guide-python-scraping,github,False,teaching-guide-python-scraping,ireapps,ireapps
https://github.com/ireapps/ire18-intro-to-r,github,False,ire18-intro-to-r,ireapps,ireapps
https://github.com/ireapps/first-news-app,github,False,first-news-app,ireapps,ireapps
https://github.com/ireapps/lightning-talks,github,False,lightning-talks,ireapps,ireapps
https://github.com/ireapps/coding-for-journalists,github,False,coding-for-journalists,ireapps,ireapps
https://github.com/invinst/complaintDocumentREEs,github,False,complaintDocumentREEs,invinst,invinst
https://github.com/invinst/complaintreports,github,False,complaintreports,invinst,invinst
https://github.com/invinst/chicago-police-data,github,False,chicago-police-data,invinst,invinst
https://github.com/INN/one-liner,github,False,one-liner,INN,INN
https://github.com/govtrack/govtrack-pitch-deck,github,False,govtrack-pitch-deck,govtrack,govtrack
https://github.com/govtrack/civicimpulse.com,github,False,civicimpulse.com,govtrack,govtrack
https://github.com/govtrack/govtrack-insider,github,False,govtrack-insider,govtrack,govtrack
https://github.com/GoogleTrends/parisattacks,github,False,parisattacks,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/mappingthanksgiving,github,False,mappingthanksgiving,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/brussels-attacks,github,False,brussels-attacks,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/oscars_2018,github,False,oscars_2018,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/languages,github,False,languages,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/collapsible_tree,github,False,collapsible_tree,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/traveltrends,github,False,traveltrends,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/GOPHorseRace,github,False,GOPHorseRace,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/indicators,github,False,indicators,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/world-cup-2018,github,False,world-cup-2018,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/crosscheck-dashboard-fr,github,False,crosscheck-dashboard-fr,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/GOPDebate1,github,False,GOPDebate1,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/tilemaps,github,False,tilemaps,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/youtubethanksgiving,github,False,youtubethanksgiving,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/demcands_tree,github,False,demcands_tree,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/zikasearch,github,False,zikasearch,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/tilemaps-france,github,False,tilemaps-france,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/search-tvshows-2017,github,False,search-tvshows-2017,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/independence-day-traffic,github,False,independence-day-traffic,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/chord_diagram,github,False,chord_diagram,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/gop_tree,github,False,gop_tree,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/sotu_2019_state,github,False,sotu_2019_state,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/sotu_2019,github,False,sotu_2019,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/olympics,github,False,olympics,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/demcands1,github,False,demcands1,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/SLElections,github,False,SLElections,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/oscars_2018_embed,github,False,oscars_2018_embed,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/search-senators-2017,github,False,search-senators-2017,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/google_oscars,github,False,google_oscars,GoogleTrends,GoogleTrends
https://github.com/GoogleTrends/sotu_2019_year,github,False,sotu_2019_year,GoogleTrends,GoogleTrends
https://github.com/freedomofpress/securedrop-styleguide,github,False,securedrop-styleguide,freedomofpress,freedomofpress
https://github.com/freedomofpress/securedrop-debian-packaging,github,False,securedrop-debian-packaging,freedomofpress,freedomofpress
https://github.com/freedomofpress/redmine_docs,github,False,redmine_docs,freedomofpress,freedomofpress
https://github.com/documentcloud/pixel-ping,github,False,pixel-ping,documentcloud,documentcloud
https://github.com/documentcloud/documentcloud-notes,github,False,documentcloud-notes,documentcloud,documentcloud
https://github.com/documentcloud/help_center,github,False,help_center,documentcloud,documentcloud
https://github.com/datamade/alderman-attendance,github,True,alderman-attendance,datamade,DataMade
https://github.com/datamade/data-making-guidelines,github,False,data-making-guidelines,datamade,DataMade
https://github.com/datamade/second-city-zoning,github,False,second-city-zoning,datamade,DataMade
https://github.com/datamade/flask_app_template,github,False,flask_app_template,datamade,DataMade
https://github.com/datamade/clearstreets-web,github,False,clearstreets-web,datamade,DataMade
https://github.com/datamade/election-money,github,False,election-money,datamade,DataMade
https://github.com/datamade/python-chicago-elections,github,False,python-chicago-elections,datamade,DataMade
https://github.com/datamade/elpc_bakken,github,False,elpc_bakken,datamade,DataMade
https://github.com/datamade/ihs-charts,github,False,ihs-charts,datamade,DataMade
https://github.com/datamade/councilmatic-splash,github,False,councilmatic-splash,datamade,DataMade
https://github.com/datamade/sra,github,False,sra,datamade,DataMade
https://github.com/datamade/data-collab-marketing,github,False,data-collab-marketing,datamade,DataMade
https://github.com/coralproject/coralproject-site-2016,github,False,coralproject-site-2016,coralproject,coralproject
https://github.com/coralproject/design,github,False,design,coralproject,coralproject
https://github.com/coralproject/talk-devtools-extension,github,False,talk-devtools-extension,coralproject,coralproject
https://github.com/coralproject/old-coral-project-site,github,False,old-coral-project-site,coralproject,coralproject
https://github.com/civica-digital/como-vamos-api-aplicacion,github,False,como-vamos-api-aplicacion,civica-digital,civica-digital
https://github.com/civica-digital/simple_latam_map,github,False,simple_latam_map,civica-digital,civica-digital
https://github.com/civica-digital/iodc-fbevents,github,False,iodc-fbevents,civica-digital,civica-digital
https://github.com/civica-digital/como-vamos-setup-data,github,False,como-vamos-setup-data,civica-digital,civica-digital
https://github.com/civica-digital/marcha-anticorrupcion,github,False,marcha-anticorrupcion,civica-digital,civica-digital
https://github.com/civica-digital/mi-negocio-mx-widget,github,False,mi-negocio-mx-widget,civica-digital,civica-digital
https://github.com/civica-digital/reto-mexico-static,github,False,reto-mexico-static,civica-digital,civica-digital
https://github.com/City-Bureau/field-guide,github,False,field-guide,City-Bureau,City-Bureau
https://github.com/City-Bureau/documenters-map,github,False,documenters-map,City-Bureau,City-Bureau
https://github.com/City-Bureau/chi-2019-runoff-maps,github,False,chi-2019-runoff-maps,City-Bureau,City-Bureau
https://github.com/City-Bureau/elections-2019-map,github,False,elections-2019-map,City-Bureau,City-Bureau
https://github.com/censusreporter/notebooks,github,False,notebooks,censusreporter,censusreporter
https://github.com/censusreporter/censusreporter,github,False,censusreporter,censusreporter,censusreporter
https://github.com/california-civic-data-coalition/python-calaccess-notebooks,github,False,python-calaccess-notebooks,california-civic-data-coalition,california-civic-data-coalition
https://github.com/ZeitOnline/content-api,github,False,content-api,ZeitOnline,ZeitOnline
https://github.com/ZeitOnline/errorpages,github,False,errorpages,ZeitOnline,ZeitOnline
https://github.com/ZeitOnline/briefkasten-theme,github,False,briefkasten-theme,ZeitOnline,ZeitOnline
https://github.com/youthradio/littlerock9,github,False,littlerock9,youthradio,youthradio
https://github.com/youthradio/Interactive-Fiction-JS-template,github,False,Interactive-Fiction-JS-template,youthradio,youthradio
https://github.com/youthradio/dontgetfaked,github,False,dontgetfaked,youthradio,youthradio
https://github.com/youthradio/litmagSpring,github,False,litmagSpring,youthradio,youthradio
https://github.com/youthradio/CS-plugged,github,False,CS-plugged,youthradio,youthradio
https://github.com/youthradio/TxS-Template,github,False,TxS-Template,youthradio,youthradio
https://github.com/youthradio/litmag_summer2017,github,False,litmag_summer2017,youthradio,youthradio
https://github.com/youthradio/Youth-Radio-Web-Literacy,github,False,Youth-Radio-Web-Literacy,youthradio,youthradio
https://github.com/youthradio/fostercare,github,False,fostercare,youthradio,youthradio
https://github.com/youthradio/unlock_series,github,False,unlock_series,youthradio,youthradio
https://github.com/youthradio/knowYourProps,github,False,knowYourProps,youthradio,youthradio
https://github.com/youthradio/HTMLintro,github,False,HTMLintro,youthradio,youthradio
https://github.com/youthradio/starter-template,github,False,starter-template,youthradio,youthradio
https://github.com/youthradio/bridgeLitMag,github,False,bridgeLitMag,youthradio,youthradio
https://github.com/youthradio/titleIX,github,False,titleIX,youthradio,youthradio
https://github.com/Yleisradio/yle-uutiset,github,False,yle-uutiset,Yleisradio,Yleisradio
https://github.com/Yleisradio/cs-statistics,github,False,cs-statistics,Yleisradio,Yleisradio
https://github.com/wraldata/wraldata.github.io,github,False,wraldata.github.io,wraldata,wraldata
https://github.com/datanews/boroface,github,False,boroface,datanews,datanews
https://github.com/datanews/thunder,github,False,thunder,datanews,datanews
https://github.com/wbez/data,github,True,data,wbez,WBEZ Chicago
https://github.com/wpinvestigative/immigrant_visas,github,True,immigrant_visas,wpinvestigative,The Washington Post
https://github.com/wpinvestigative/kushner_eb5_census,github,True,kushner_eb5_census,wpinvestigative,The Washington Post
https://github.com/wpinvestigative/fema_claims,github,True,fema_claims,wpinvestigative,The Washington Post
https://github.com/wpinvestigative/global_terrorism_database_analysis,github,True,global_terrorism_database_analysis,wpinvestigative,The Washington Post
https://github.com/wpinvestigative/federal_employees_trump_2017,github,True,federal_employees_trump_2017,wpinvestigative,The Washington Post
https://github.com/washingtonpost/data-national-transit-database-heavy-rail-analysis,github,True,data-national-transit-database-heavy-rail-analysis,washingtonpost,The Washington Post
https://github.com/washingtonpost/arc-custom-embed,github,False,arc-custom-embed,washingtonpost,The Washington Post
https://github.com/WSJ/scroll-watcher,github,False,scroll-watcher,WSJ,WSJ
https://github.com/WSJ/two-step,github,False,two-step,WSJ,WSJ
https://github.com/voxmedia/data-projects,github,True,data-projects,voxmedia,Vox
https://github.com/voxmedia/accessibility,github,False,accessibility,voxmedia,Vox
https://github.com/voxmedia/gliss,github,False,gliss,voxmedia,Vox
https://github.com/voxmedia/Transcriber,github,False,Transcriber,voxmedia,Vox
https://github.com/voxmedia/code-of-conduct,github,False,code-of-conduct,voxmedia,Vox
https://github.com/voxmedia/viz-app,github,False,viz-app,voxmedia,Vox
https://github.com/voxmedia/pixelpunch,github,False,pixelpunch,voxmedia,Vox
https://github.com/voxmedia/captions_burner,github,False,captions_burner,voxmedia,Vox
https://github.com/voxmedia/beat,github,False,beat,voxmedia,Vox
https://github.com/VOANews/cambodia-election,github,False,cambodia-election,VOANews,VOANews
https://github.com/VOANews/internet-freedom,github,False,internet-freedom,VOANews,VOANews
https://github.com/vprnet/vpr-poll,github,False,vpr-poll,vprnet,vprnet
https://github.com/vprnet/embeds,github,False,embeds,vprnet,vprnet
https://github.com/USATODAY/facebook-moderated-comments,github,False,facebook-moderated-comments,USATODAY,USATODAY
https://github.com/USATODAY/usatoday.github.io,github,False,usatoday.github.io,USATODAY,USATODAY
https://github.com/trendct/medicaid_enrollment_analysis,github,True,medicaid_enrollment_analysis,trendct,TrendCT
https://github.com/trendct/ctnamecleaner,github,False,ctnamecleaner,trendct,TrendCT
https://github.com/trendct/pivot_tables,github,False,pivot_tables,trendct,TrendCT
https://github.com/trendct/college_scorecard,github,False,college_scorecard,trendct,TrendCT
https://github.com/trendct/ctnamecleaner_shiny,github,False,ctnamecleaner_shiny,trendct,TrendCT
https://github.com/trendct/data,github,True,data,trendct,TrendCT
https://github.com/trendct/walkthroughs,github,False,walkthroughs,trendct,TrendCT
https://github.com/trendct/ct_opioid_epidemic,github,False,ct_opioid_epidemic,trendct,TrendCT
https://github.com/trendct/ct-tickets,github,False,ct-tickets,trendct,TrendCT
https://github.com/trendct/dunkin-donuts-ct,github,True,dunkin-donuts-ct,trendct,TrendCT
https://github.com/trendct/background_checks,github,False,background_checks,trendct,TrendCT
https://github.com/trendct/ct-drug-zones,github,False,ct-drug-zones,trendct,TrendCT
https://github.com/trendct/weather,github,False,weather,trendct,TrendCT
https://github.com/trendct/employment-by-sector,github,True,employment-by-sector,trendct,TrendCT
https://github.com/trendct/TrendStructureJS,github,False,TrendStructureJS,trendct,TrendCT
https://github.com/globeandmail/fbpac-extension,github,False,fbpac-extension,globeandmail,globeandmail
https://github.com/times/data,github,True,data,times,The Times and Sunday Times
https://github.com/times/cardkit-v2,github,False,cardkit-v2,times,The Times and Sunday Times
https://github.com/times/budget-calculator,github,False,budget-calculator,times,The Times and Sunday Times
https://github.com/times/times-treemap-budget,github,False,times-treemap-budget,times,The Times and Sunday Times
https://github.com/times/times-countdown,github,False,times-countdown,times,The Times and Sunday Times
https://github.com/TimeMagazine/wikipedia-rankings,github,False,wikipedia-rankings,TimeMagazine,Time
https://github.com/TimeMagazine/marriage_by_degrees,github,True,marriage_by_degrees,TimeMagazine,Time
https://github.com/TimeMagazine/babyname_politics,github,True,babyname_politics,TimeMagazine,Time
https://github.com/TimeMagazine/ipums_county_identification,github,False,ipums_county_identification,TimeMagazine,Time
https://github.com/TimeMagazine/census_tables_in_r,github,False,census_tables_in_r,TimeMagazine,Time
https://github.com/TimeMagazine/data-source-files,github,False,data-source-files,TimeMagazine,Time
https://github.com/TimeMagazine/total-births-per-year,github,True,total-births-per-year,TimeMagazine,Time
https://github.com/texty/amber-methodology,github,False,amber-methodology,texty,texty
https://github.com/texty/parliamentary_elections_forecasting_2019,github,False,parliamentary_elections_forecasting_2019,texty,texty
https://github.com/texty/local-elections-2015,github,False,local-elections-2015,texty,texty
https://github.com/texty/local-elections-2010,github,False,local-elections-2010,texty,texty
https://github.com/texty/trees,github,False,trees,texty,texty
https://github.com/texty/edecl,github,False,edecl,texty,texty
https://github.com/texty/edata,github,False,edata,texty,texty
https://github.com/texty/zno2016utils,github,False,zno2016utils,texty,texty
https://github.com/texty/kyiv_puzzle,github,False,kyiv_puzzle,texty,texty
https://github.com/texty/putler,github,False,putler,texty,texty
https://github.com/texty/salaries,github,False,salaries,texty,texty
https://github.com/texty/manipulator-game,github,False,manipulator-game,texty,texty
https://github.com/texty/kyiv_zno,github,False,kyiv_zno,texty,texty
https://github.com/texty/alcomap,github,False,alcomap,texty,texty
https://github.com/texty/cell_towers,github,False,cell_towers,texty,texty
https://github.com/texty/top2018,github,False,top2018,texty,texty
https://github.com/texty/che_zno,github,False,che_zno,texty,texty
https://github.com/texty/red-line,github,False,red-line,texty,texty
https://github.com/texty/Rmakrdown,github,False,Rmakrdown,texty,texty
https://github.com/texty/cemetery,github,False,cemetery,texty,texty
https://github.com/texty/ukrfilms,github,False,ukrfilms,texty,texty
https://github.com/texty/gas,github,False,gas,texty,texty
https://github.com/texty/sun,github,False,sun,texty,texty
https://github.com/texty/twitter,github,False,twitter,texty,texty
https://github.com/texty/metro,github,False,metro,texty,texty
https://github.com/texty/painters,github,False,painters,texty,texty
https://github.com/texty/labour,github,False,labour,texty,texty
https://github.com/texty/NGO_page,github,False,NGO_page,texty,texty
https://github.com/texty/malanka,github,False,malanka,texty,texty
https://github.com/texty/telegram,github,False,telegram,texty,texty
https://github.com/texty/dja-new,github,False,dja-new,texty,texty
https://github.com/texastribune/docker-workshop,github,False,docker-workshop,texastribune,The Texas Tribune
https://github.com/texastribune/scotus-citizenship-analysis,github,False,scotus-citizenship-analysis,texastribune,The Texas Tribune
https://github.com/texastribune/2017-10-maternal-mortality-analysis,github,True,2017-10-maternal-mortality-analysis,texastribune,The Texas Tribune
https://github.com/texastribune/donations-app,github,False,donations-app,texastribune,The Texas Tribune
https://github.com/texastribune/donation-builder,github,False,donation-builder,texastribune,The Texas Tribune
https://github.com/texastribune/newsapps-styleguide-2.0,github,False,newsapps-styleguide-2.0,texastribune,The Texas Tribune
https://github.com/texastribune/pen-brackets,github,False,pen-brackets,texastribune,The Texas Tribune
https://github.com/texastribune/500,github,False,500,texastribune,The Texas Tribune
https://github.com/texastribune/p2p,github,False,p2p,texastribune,The Texas Tribune
https://github.com/texastribune/tt_disposal_wells,github,False,tt_disposal_wells,texastribune,The Texas Tribune
https://github.com/texastribune/txlege84,github,False,txlege84,texastribune,The Texas Tribune
https://github.com/texastribune/perry-legacy,github,False,perry-legacy,texastribune,The Texas Tribune
https://github.com/texastribune/state-of-mind-15,github,False,state-of-mind-15,texastribune,The Texas Tribune
https://github.com/texastribune/hurting_for_work,github,False,hurting_for_work,texastribune,The Texas Tribune
https://github.com/texastribune/tx-city,github,False,tx-city,texastribune,The Texas Tribune
https://github.com/texastribune/undrinkable,github,False,undrinkable,texastribune,The Texas Tribune
https://github.com/telegraph/spark-events-banner-template,github,False,spark-events-banner-template,telegraph,telegraph
https://github.com/tbtimes/florida-heart-surgery-analysis,github,True,florida-heart-surgery-analysis,tbtimes,Tampa Bay Times
https://github.com/tbtimes/Analytic2017,github,False,Analytic2017,tbtimes,Tampa Bay Times
https://github.com/TagesWoche/grundbuch_scrape,github,False,grundbuch_scrape,TagesWoche,TagesWoche
https://github.com/TagesWoche/bikemap_notebook,github,False,bikemap_notebook,TagesWoche,TagesWoche
https://github.com/TagesWoche/analytics,github,False,analytics,TagesWoche,TagesWoche
https://github.com/TagesWoche/abstimmungen2016,github,False,abstimmungen2016,TagesWoche,TagesWoche
https://github.com/TagesWoche/laengi_ftw,github,False,laengi_ftw,TagesWoche,TagesWoche
https://github.com/TagesWoche/lb-theme-tageswoche,github,False,lb-theme-tageswoche,TagesWoche,TagesWoche
https://github.com/sueddeutsche/gen-better-polls,github,False,gen-better-polls,sueddeutsche,Süddeutsche Zeitung
https://github.com/sueddeutsche/dylan-nobelprize,github,True,dylan-nobelprize,sueddeutsche,Süddeutsche Zeitung
https://github.com/SunSentinel/sunsentinel-altair-theme,github,False,sunsentinel-altair-theme,SunSentinel,South Florida Sun Sentinel
https://github.com/SunSentinel/notebooks,github,True,notebooks,SunSentinel,South Florida Sun Sentinel
https://github.com/SunSentinel/datatables-template,github,False,datatables-template,SunSentinel,South Florida Sun Sentinel
https://github.com/SunSentinel/quiz-template,github,False,quiz-template,SunSentinel,South Florida Sun Sentinel
https://github.com/SunSentinel/leaflet-map-template,github,False,leaflet-map-template,SunSentinel,South Florida Sun Sentinel
https://github.com/slategroup/Amplitude-Data-Munging-,github,False,Amplitude-Data-Munging-,slategroup,slategroup
https://github.com/seattletimes/watermarker,github,False,watermarker,seattletimes,seattletimes
https://github.com/seattletimes/fishing-2015,github,False,fishing-2015,seattletimes,seattletimes
https://github.com/seattletimes/mlk-page,github,False,mlk-page,seattletimes,seattletimes
https://github.com/seattletimes/star-times-spring-2016,github,False,star-times-spring-2016,seattletimes,seattletimes
https://github.com/seattletimes/seattletimes.github.io,github,False,seattletimes.github.io,seattletimes,seattletimes
https://github.com/seattletimes/cuba-package,github,False,cuba-package,seattletimes,seattletimes
https://github.com/seattletimes/pac12-power-2016,github,False,pac12-power-2016,seattletimes,seattletimes
https://github.com/seattletimes/jump,github,False,jump,seattletimes,seattletimes
https://github.com/seattletimes/cartographer,github,False,cartographer,seattletimes,seattletimes
https://github.com/seattletimes/homebrew,github,False,homebrew,seattletimes,seattletimes
https://github.com/sfchronicle/sos-scraper,github,False,sos-scraper,sfchronicle,sfchronicle
https://github.com/sfchronicle/sea-level-rise,github,False,sea-level-rise,sfchronicle,sfchronicle
https://github.com/sfchronicle/lms-film,github,False,lms-film,sfchronicle,sfchronicle
https://github.com/sfchronicle/blm,github,False,blm,sfchronicle,sfchronicle
https://github.com/sfchronicle/divisionstreet,github,False,divisionstreet,sfchronicle,sfchronicle
https://github.com/sfchronicle/demo_repo,github,False,demo_repo,sfchronicle,sfchronicle
https://github.com/sfchronicle/podcast-landing,github,False,podcast-landing,sfchronicle,sfchronicle
https://github.com/sfchronicle/pillars-among-the-ruins,github,False,pillars-among-the-ruins,sfchronicle,sfchronicle
https://github.com/sfchronicle/lucas,github,False,lucas,sfchronicle,sfchronicle
https://github.com/sfchronicle/homeless,github,False,homeless,sfchronicle,sfchronicle
https://github.com/sfchronicle/lms-update,github,False,lms-update,sfchronicle,sfchronicle
https://github.com/sfchronicle/2017-bar-stars,github,False,2017-bar-stars,sfchronicle,sfchronicle
https://github.com/sfchronicle/warriors-commemorative-galleries,github,False,warriors-commemorative-galleries,sfchronicle,sfchronicle
https://github.com/sfchronicle/najee,github,False,najee,sfchronicle,sfchronicle
https://github.com/sfchronicle/sol-landingpage,github,False,sol-landingpage,sfchronicle,sfchronicle
https://github.com/sfchronicle/chinese-regional,github,False,chinese-regional,sfchronicle,sfchronicle
https://github.com/sfchronicle/dtf-timeline,github,False,dtf-timeline,sfchronicle,sfchronicle
https://github.com/sfchronicle/pulitzer-entry,github,False,pulitzer-entry,sfchronicle,sfchronicle
https://github.com/sfchronicle/airbnb,github,False,airbnb,sfchronicle,sfchronicle
https://github.com/sfchronicle/tokalon,github,False,tokalon,sfchronicle,sfchronicle
https://github.com/sfchronicle/help-guide,github,False,help-guide,sfchronicle,sfchronicle
https://github.com/sfchronicle/teacher-pay,github,False,teacher-pay,sfchronicle,sfchronicle
https://github.com/sfchronicle/sealevelrise-parts,github,False,sealevelrise-parts,sfchronicle,sfchronicle
https://github.com/sfchronicle/flask-breakingnews-admin,github,False,flask-breakingnews-admin,sfchronicle,sfchronicle
https://github.com/sfchronicle/jumping-the-shark,github,False,jumping-the-shark,sfchronicle,sfchronicle
https://github.com/sfchronicle/future-of-money,github,False,future-of-money,sfchronicle,sfchronicle
https://github.com/sfchronicle/sfhp-division-2018,github,False,sfhp-division-2018,sfchronicle,sfchronicle
https://github.com/sfchronicle/top100,github,False,top100,sfchronicle,sfchronicle
https://github.com/sfchronicle/sfchronicle.github.io,github,False,sfchronicle.github.io,sfchronicle,sfchronicle
https://github.com/sfchronicle/airbnb16_site,github,False,airbnb16_site,sfchronicle,sfchronicle
https://github.com/sfchronicle/newstips,github,False,newstips,sfchronicle,sfchronicle
https://github.com/sa-express-news/ELL-data-analysis,github,False,ELL-data-analysis,sa-express-news,sa-express-news
https://github.com/sa-express-news/sapd-crime-scraper,github,False,sapd-crime-scraper,sa-express-news,sa-express-news
https://github.com/sa-express-news/homicides,github,False,homicides,sa-express-news,sa-express-news
https://github.com/sa-express-news/food_estab_inspecs,github,False,food_estab_inspecs,sa-express-news,sa-express-news
https://github.com/sa-express-news/character-reference-modal,github,False,character-reference-modal,sa-express-news,sa-express-news
https://github.com/sa-express-news/wide-template-progress-bar,github,False,wide-template-progress-bar,sa-express-news,sa-express-news
https://github.com/sa-express-news/freeform-code-generator,github,False,freeform-code-generator,sa-express-news,sa-express-news
https://github.com/sa-express-news/graphic-analytics-package,github,False,graphic-analytics-package,sa-express-news,sa-express-news
https://github.com/sa-express-news/san-antonio-boxing,github,False,san-antonio-boxing,sa-express-news,sa-express-news
https://github.com/sa-express-news/sexual-harassment-network,github,False,sexual-harassment-network,sa-express-news,sa-express-news
https://github.com/sa-express-news/podcast-page,github,False,podcast-page,sa-express-news,sa-express-news
https://github.com/stlpublicradio/2019-06-26-hayden-rectangle-analysis,github,True,2019-06-26-hayden-rectangle-analysis,stlpublicradio,St Louis Public Radio
https://github.com/stlpublicradio/2018-05-31-crime-and-heat-analysis,github,True,2018-05-31-crime-and-heat-analysis,stlpublicradio,St Louis Public Radio
https://github.com/PostDispatchInteractive/parks,github,False,parks,PostDispatchInteractive,PostDispatchInteractive
https://github.com/PostDispatchInteractive/quizReader,github,False,quizReader,PostDispatchInteractive,PostDispatchInteractive
https://github.com/cirlabs/az_stops,github,False,az_stops,cirlabs,cirlabs
https://github.com/cirlabs/JupyterPandasTraining,github,False,JupyterPandasTraining,cirlabs,cirlabs
https://github.com/cirlabs/space-journalism-handbook,github,False,space-journalism-handbook,cirlabs,cirlabs
https://github.com/cirlabs/concealed-carry,github,False,concealed-carry,cirlabs,cirlabs
https://github.com/thomsonreuters/oqad,github,False,oqad,thomsonreuters,thomsonreuters
https://github.com/thomsonreuters/winrm_ssl,github,False,winrm_ssl,thomsonreuters,thomsonreuters
https://github.com/twreporter/infographics,github,False,infographics,twreporter,twreporter
https://github.com/twreporter/viz-min-wage,github,False,viz-min-wage,twreporter,twreporter
https://github.com/registerguard/bicycle_crashes_2007_2016,github,False,bicycle_crashes_2007_2016,registerguard,registerguard
https://github.com/registerguard/email-scrape,github,False,email-scrape,registerguard,registerguard
https://github.com/registerguard/registerguard.github.io,github,False,registerguard.github.io,registerguard,registerguard
https://github.com/registerguard/discovery,github,False,discovery,registerguard,registerguard
